review_id,date,score,lessor,agency_name,property_type,weekly_price,n_bedrooms,suburb,review_text
661,2023-04-11 13:17:00,5,Agency,Harcourts,Flat/Unit,320,2,Camperdown,"Pest problems plagued this apartment from day one, making it nearly impossible to enjoy living here. It felt like no matter what I did, I couldn't get rid of them. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's pest-free."
662,2023-05-13 00:29:00,1,Private,,Flat/Unit,160,1,Newtown,"Lease violations were a constant source of frustration in this apartment. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
663,2023-10-10 17:41:00,3,Agency,Ray White Group,Flat/Unit,255,2,Newtown,"Maintenance issues made this apartment a constant source of frustration. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually cares about their tenants."
664,2023-12-18 23:45:00,4,Agency,Harcourts,Flat/Unit,305,1,Redfern,"Pest problems were a constant issue in this apartment, making it nearly impossible to enjoy living here. It felt like no matter what I did, I couldn't get rid of them. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's pest-free."
665,2023-05-22 01:47:00,1,Agency,First National Real Estate,Flat/Unit,150,1,Newtown,"Pest problems, poor property condition, and lease violations made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
666,2023-09-07 22:55:00,2,Agency,Harcourts,Flat/Unit,215,1,Camperdown,"Pest problems, poor property condition, and lease violations made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
667,2023-12-29 03:27:00,5,Agency,Belle Property,Flat/Unit,410,2,Redfern,"Poor property condition and lease violations made this apartment a constant source of frustration. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
668,2023-09-29 10:08:00,3,Agency,First National Real Estate,Flat/Unit,295,1,Redfern,"Lease violations were a constant source of frustration in this apartment. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
669,2023-08-20 13:45:00,4,Agency,Harcourts,Flat/Unit,300,2,Camperdown,"Pest problems were a constant issue in this apartment, making it nearly impossible to enjoy living here. It felt like no matter what I did, I couldn't get rid of them. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's pest-free."
670,2023-01-29 10:03:00,1,Agency,RE/MAX Australia,Flat/Unit,150,1,Newtown,"Maintenance issues, pest problems, and poor property condition made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
671,2023-04-28 15:36:00,4,Agency,RE/MAX Australia,Flat/Unit,295,1,Redfern,"Finally, a breath of fresh air! This apartment was a rare gem in the sea of subpar rentals. From the moment I moved in, everything was smooth sailing. No problems to report here. The property was well-maintained, and the management was responsive to any concerns. If you're looking for a hassle-free living experience, this is the place for you."
672,2023-11-29 11:23:00,1,Agency,RE/MAX Australia,Flat/Unit,160,1,Newtown,"Pest problems and lease violations made this apartment a constant source of frustration. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
673,2023-03-15 03:59:00,1,Agency,First National Real Estate,Flat/Unit,175,1,Newtown,"Pest problems and poor property condition made this apartment nearly unbearable to live in. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's better maintained."
674,2023-11-04 01:36:00,3,Agency,Raine & Horne,Flat/Unit,260,2,Newtown,"Pest problems, poor property condition, and lease violations made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
675,2023-09-11 11:05:00,2,Private,,Flat/Unit,210,1,Camperdown,"Finally, a breath of fresh air! This apartment was a rare gem in the sea of subpar rentals. From the moment I moved in, everything was smooth sailing. No problems to report here. The property was well-maintained, and the management was responsive to any concerns. If you're looking for a hassle-free living experience, this is the place for you."
676,2023-05-14 08:12:00,1,Agency,Ray White Group,Flat/Unit,155,1,Newtown,"Communication with the management of this apartment was an absolute nightmare. It felt like they were constantly dodging my calls and emails, leaving me feeling completely frustrated. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually cares about their tenants."
677,2023-07-12 14:51:00,4,Agency,Raine & Horne,Flat/Unit,310,1,Redfern,"Lease violations were a constant source of frustration in this apartment. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
678,2023-07-17 13:57:00,5,Agency,Belle Property,Flat/Unit,400,2,Redfern,"Lease violations were a constant source of frustration in this apartment. It felt like no matter what I did, I couldn't escape the problems. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a landlord who actually respects the terms of the lease."
679,2023-09-17 21:58:00,3,Agency,RE/MAX Australia,Flat/Unit,295,2,Camperdown,"Pest problems were a constant issue in this apartment, making it nearly impossible to enjoy living here. It felt like no matter what I did, I couldn't get rid of them. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's pest-free."
680,2023-07-08 00:37:00,3,Agency,LJ Hooker,Flat/Unit,285,1,Redfern,"Maintenance issues, pest problems, poor property condition, and lease violations made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
681,2023-02-18 10:33:00,2,Agency,First National Real Estate,Flat/Unit,245,2,Newtown,"Pest problems were a constant source of frustration in this apartment. It felt like no matter what I did, I couldn't get rid of them. If you're considering renting here, I would strongly advise against it. Save yourself the trouble and find a place that's pest-free."
682,2023-10-09 12:54:00,3,Agency,LJ Hooker,Flat/Unit,300,1,Redfern,"Maintenance issues, communication problems, pest problems, and lease violations made this apartment nearly uninhabitable. It felt like no matter what I did, I couldn't escape the problems. Avoid this place at all costs."
